"Multiple Source Labels?","Source Namespace","Source Label","Source Address","Multiple Dest Labels?","Dest Namespace","Dest Label","Dest Address","Length Delta"
"","Global","FUN_00621e70","00621e70","","Global","FUN_00ab1750","00ab1750","0"
"","Global","FUN_00621f90","00621f90","","Global","FUN_00ab1870","00ab1870","0"
"","Global","FUN_006220b0","006220b0","","Global","FUN_00ab1990","00ab1990","0"
"","Global","FUN_00622150","00622150","","Global","FUN_00ab1a30","00ab1a30","0"
"","Global","FUN_006221f0","006221f0","","Global","FUN_00ab1ad0","00ab1ad0","0"
"","Phyre::PFramework::PApplication","Bind","00622210","","Global","FUN_00ab1b00","00ab1b00","0"
"","Phyre::PFramework::PApplicationViewport","Bind","00622970","","Global","FUN_00ab2260","00ab2260","0"
"","Phyre::PFramework::PInputMapper","Bind","00622d20","","Global","FUN_00ab2610","00ab2610","0"
"","Global","FUN_00623220","00623220","","Global","FUN_00ab2b10","00ab2b10","0"
"","Global","FUN_006233b0","006233b0","","Global","FUN_00ab2ca0","00ab2ca0","0"
"","Global","FUN_006233e0","006233e0","","Global","FUN_00ab2cd0","00ab2cd0","0"
"","Global","FUN_006234d0","006234d0","","Global","FUN_00ab2db0","00ab2db0","0"
"","Global","FUN_006234f0","006234f0","","Global","FUN_00ab2dd0","00ab2dd0","0"
"","Global","FUN_00623560","00623560","","Global","FUN_00ab2e40","00ab2e40","0"
"","Global","FUN_006235e0","006235e0","","Global","FUN_00ab2ec0","00ab2ec0","0"
"","Global","FUN_00623630","00623630","","Global","FUN_00ab2f10","00ab2f10","0"
"","Global","FUN_006236d0","006236d0","","Global","FUN_00ab2fb0","00ab2fb0","0"
"","Phyre::PFramework::PApplication","FixupClusters","00623740","","Global","FUN_00ab3020","00ab3020","0"
"","Global","FUN_00623790","00623790","","Global","FUN_00ab3070","00ab3070","0"
"","Global","FUN_00623820","00623820","","Global","FUN_00ab3100","00ab3100","0"
"","Global","FUN_00623d60","00623d60","","Global","FUN_00ab3640","00ab3640","0"
"","Global","FUN_00623e50","00623e50","","Global","FUN_00ab3730","00ab3730","0"
"","Global","FUN_00623f10","00623f10","","Global","FUN_00ab37f0","00ab37f0","0"
"","Global","FUN_00623f60","00623f60","","Global","FUN_00ab3840","00ab3840","0"
"","Global","FUN_00624160","00624160","","Global","FUN_00ab3a10","00ab3a10","0"
"","Global","FUN_006241e0","006241e0","","Global","FUN_00ab3a90","00ab3a90","0"
"","Global","FUN_006242a0","006242a0","","Global","FUN_00ab3b50","00ab3b50","0"
"","Global","FUN_00624510","00624510","","Global","FUN_00ab3dc0","00ab3dc0","0"
"","Global","FUN_006245d0","006245d0","","Global","FUN_00ab3e80","00ab3e80","0"
"","Global","FUN_00624660","00624660","","Global","FUN_00ab3f10","00ab3f10","0"
"","Global","FUN_006246b0","006246b0","","Global","FUN_00ab3f60","00ab3f60","0"
"","Global","FUN_00624a50","00624a50","","Global","FUN_00ab4300","00ab4300","0"
"","Global","FUN_00624ad0","00624ad0","","Global","FUN_00ab4380","00ab4380","0"
"","Global","FUN_00624ef0","00624ef0","","Global","FUN_00ab47a0","00ab47a0","0"
"","Global","FUN_00624f00","00624f00","","Global","FUN_00ab47b0","00ab47b0","0"
"","Global","FUN_00624f30","00624f30","","Global","FUN_00ab47e0","00ab47e0","0"
"","Global","FUN_00624f60","00624f60","","Global","FUN_00ab4810","00ab4810","0"
"","Global","FUN_00625250","00625250","","Global","FUN_00ab4b00","00ab4b00","0"
"","Global","FUN_006252a0","006252a0","","Global","FUN_00ab4b50","00ab4b50","0"
"","Global","FUN_006252f0","006252f0","","Global","FUN_00ab4ba0","00ab4ba0","0"
"","Global","FUN_00625790","00625790","","Global","FUN_00ab5040","00ab5040","0"
"","Global","FUN_00625840","00625840","","Global","FUN_00ab50f0","00ab50f0","0"
"","Global","FUN_006258e0","006258e0","","Global","FUN_00ab5190","00ab5190","0"
"","Global","FUN_00625930","00625930","","Global","FUN_00ab51e0","00ab51e0","0"
"","Global","FUN_006259e0","006259e0","","Global","FUN_00ab5290","00ab5290","0"
"","Global","FUN_00625e30","00625e30","","Global","FUN_00ab56e0","00ab56e0","0"
"","Global","FUN_00625e60","00625e60","","Global","FUN_00ab5710","00ab5710","0"
"","Global","FUN_00625ed0","00625ed0","","Global","FUN_00ab5780","00ab5780","0"
"","Global","FUN_00625f90","00625f90","","Global","FUN_00ab5840","00ab5840","0"
"","Global","FUN_006260a0","006260a0","","Global","FUN_00ab5950","00ab5950","0"
"","Global","FUN_006260c0","006260c0","","Global","FUN_00ab5970","00ab5970","0"
"","Global","FUN_00626220","00626220","","Global","FUN_00ab5ad0","00ab5ad0","0"
"","Global","FUN_00626590","00626590","","Global","FUN_00ab5e40","00ab5e40","0"
"","Global","FUN_00626660","00626660","","Global","FUN_00ab5f10","00ab5f10","0"
"","Global","FUN_006266a0","006266a0","","Global","FUN_00ab5f50","00ab5f50","0"
"","Global","FUN_006267e0","006267e0","","Global","FUN_00ab6090","00ab6090","0"
"","Global","FUN_00626850","00626850","","Global","FUN_00ab6100","00ab6100","0"
"","Global","FUN_00626a90","00626a90","","Global","FUN_00ab6340","00ab6340","0"
"","Global","FUN_00626b10","00626b10","","Global","FUN_00ab63c0","00ab63c0","0"
"","Global","FUN_00626b60","00626b60","","Global","FUN_00ab6410","00ab6410","0"
"","Global","FUN_00626bb0","00626bb0","","Global","FUN_00ab6460","00ab6460","0"
"","Global","FUN_00626c00","00626c00","","Global","FUN_00ab64b0","00ab64b0","0"
"","Global","FUN_00626c50","00626c50","","Global","FUN_00ab6500","00ab6500","0"
"","Global","FUN_00626df0","00626df0","","Global","FUN_00ab66a0","00ab66a0","0"
"","Global","FUN_00626e60","00626e60","","Global","FUN_00ab6710","00ab6710","0"
"","Global","FUN_00627250","00627250","","Global","FUN_00ab6b00","00ab6b00","0"
"","Global","FUN_00627280","00627280","","Global","FUN_00ab6b30","00ab6b30","0"
"","Global","FUN_00627630","00627630","","Global","FUN_00ab6ee0","00ab6ee0","0"
"","Global","FUN_006277b0","006277b0","","Global","FUN_00ab7050","00ab7050","0"
"","Global","FUN_00627800","00627800","","Global","FUN_00ab70a0","00ab70a0","0"
"","Global","FUN_00627870","00627870","","Global","FUN_00ab7110","00ab7110","0"
"","Global","FUN_00627890","00627890","","Global","FUN_00ab7130","00ab7130","0"
"","Global","FUN_00627960","00627960","","Global","FUN_00ab7200","00ab7200","0"
"","Global","FUN_00627980","00627980","","Global","FUN_00ab7220","00ab7220","0"
"","Global","FUN_006279c0","006279c0","","Global","FUN_00ab7260","00ab7260","0"
"","Global","FUN_00627a00","00627a00","","Global","FUN_00ab72a0","00ab72a0","0"
"","Global","FUN_00627a60","00627a60","","Global","FUN_00ab7300","00ab7300","0"
"","Global","FUN_00627af0","00627af0","","Global","FUN_00ab7390","00ab7390","0"
"","Global","FUN_00627fc0","00627fc0","","Global","FUN_00ab7860","00ab7860","0"
"","Global","FUN_00628320","00628320","","Global","FUN_00ab7bc0","00ab7bc0","0"
"","Global","FUN_00628470","00628470","","Global","FUN_00ab7cf0","00ab7cf0","0"
"","Global","FUN_006284d0","006284d0","","Global","FUN_00ab7d40","00ab7d40","0"
"","Global","FUN_00628610","00628610","","Global","FUN_00ab7e80","00ab7e80","0"
"","Global","FUN_00628620","00628620","","Global","FUN_00ab7e90","00ab7e90","0"
"","Global","FUN_00628760","00628760","","Global","FUN_00ab7fd0","00ab7fd0","0"
"","Global","FUN_006289f0","006289f0","","Global","FUN_00ab8260","00ab8260","0"
"","Global","FUN_00628b50","00628b50","","Global","FUN_00ab83c0","00ab83c0","0"
"","Global","FUN_00628bf0","00628bf0","","Global","FUN_00ab8460","00ab8460","0"
"","Global","FUN_00628c80","00628c80","","Global","FUN_00ab84f0","00ab84f0","0"
"","Global","FUN_00628e80","00628e80","","Global","FUN_00ab86f0","00ab86f0","0"
"","Global","FUN_00628fa0","00628fa0","","Global","FUN_00ab8810","00ab8810","0"
"","Global","FUN_00628ff0","00628ff0","","Global","FUN_00ab8860","00ab8860","0"
"","Global","FUN_006290b0","006290b0","","Global","FUN_00ab8920","00ab8920","0"
"","Global","FUN_006297d0","006297d0","","Global","FUN_00ab9040","00ab9040","0"
"","Global","FUN_00629a20","00629a20","","Global","FUN_00ab9280","00ab9280","0"
"","Global","FUN_00629b60","00629b60","","Global","FUN_00ab93c0","00ab93c0","0"
"","Global","FUN_00629b90","00629b90","","Global","FUN_00ab93f0","00ab93f0","0"
"","Global","FUN_00629bf0","00629bf0","","Global","FUN_00ab9450","00ab9450","0"
"","Global","FUN_00629c60","00629c60","","Global","FUN_00ab94c0","00ab94c0","0"
"","Global","FUN_00629e50","00629e50","","Global","FUN_00ab96b0","00ab96b0","0"
"","Global","FUN_00629e90","00629e90","","Global","FUN_00ab96f0","00ab96f0","0"
"","Global","FUN_00629ed0","00629ed0","","Global","FUN_00ab9730","00ab9730","0"
"","Global","FUN_00629f00","00629f00","","Global","FUN_00ab9760","00ab9760","0"
"","Global","FUN_00629f40","00629f40","","Global","FUN_00ab97a0","00ab97a0","0"
"","Global","FUN_00629f80","00629f80","","Global","FUN_00ab97e0","00ab97e0","0"
"","Global","FUN_00629fc0","00629fc0","","Global","FUN_00ab9820","00ab9820","0"
"","Global","FUN_00629ff0","00629ff0","","Global","FUN_00ab9850","00ab9850","0"
"","Global","FUN_0062a280","0062a280","","Global","FUN_00ab9ae0","00ab9ae0","0"
"","Global","FUN_0062a2e0","0062a2e0","","Global","FUN_00ab9b40","00ab9b40","0"
"","Global","FUN_0062a610","0062a610","","Global","FUN_00ab9e70","00ab9e70","0"
"","Global","FUN_0062a7b0","0062a7b0","","Global","FUN_00aba010","00aba010","0"
"","Global","FUN_0062ad80","0062ad80","","Global","FUN_00aba5e0","00aba5e0","0"
"","Global","FUN_0062ae40","0062ae40","","Global","FUN_00aba6a0","00aba6a0","0"
"","Global","FUN_0062af70","0062af70","","Global","FUN_00aba7d0","00aba7d0","0"
"","Global","FUN_0062b300","0062b300","","Global","FUN_00abab60","00abab60","0"
"","Global","FUN_0062b7a0","0062b7a0","","Global","FUN_00abb000","00abb000","0"
"","Global","FUN_0062bc60","0062bc60","","Global","FUN_00abb4c0","00abb4c0","0"
"","Global","FUN_0062bd10","0062bd10","","Global","FUN_00abb570","00abb570","0"
"","Global","FUN_0062be90","0062be90","","Global","FUN_00abb6f0","00abb6f0","0"
"","Global","FUN_0062bec0","0062bec0","","Global","FUN_00abb720","00abb720","0"
"","Global","FUN_0062bfb0","0062bfb0","","Global","FUN_00abb810","00abb810","0"
"","Global","FUN_0062c000","0062c000","","Global","FUN_00abb860","00abb860","0"
"","Global","FUN_0062c020","0062c020","","Global","FUN_00abb880","00abb880","0"
"","Global","FUN_0062c050","0062c050","","Global","FUN_00abb8b0","00abb8b0","0"
"","Global","FUN_0062c0b0","0062c0b0","","Global","FUN_00abb910","00abb910","0"
"","Global","FUN_0062c410","0062c410","","Global","FUN_00abbc70","00abbc70","0"
"","Global","FUN_0062c630","0062c630","","Global","FUN_00abbe90","00abbe90","0"
"","Global","FUN_0062c8a0","0062c8a0","","Global","FUN_00abc100","00abc100","0"
"","Global","FUN_0062c8e0","0062c8e0","","Global","FUN_00abc140","00abc140","0"
"","Global","FUN_0062ca90","0062ca90","","Global","FUN_00abc2f0","00abc2f0","0"
"","Global","FUN_0062cae0","0062cae0","","Global","FUN_00abc340","00abc340","0"
"","Global","FUN_0062cb10","0062cb10","","Global","FUN_00abc370","00abc370","0"
"","Global","FUN_0062cb40","0062cb40","","Global","FUN_00abc3a0","00abc3a0","0"
"","Global","FUN_0062cb80","0062cb80","","Global","FUN_00abc3e0","00abc3e0","0"
"","Global","FUN_0062cbb0","0062cbb0","","Global","FUN_00abc410","00abc410","0"
"","Global","FUN_0062cc80","0062cc80","","Global","FUN_00abc4e0","00abc4e0","0"
"","Phyre::PFramework::PInputDevicePad","setVibration","0062cd20","","Global","FUN_00abc580","00abc580","0"
"","Global","FUN_0062cd50","0062cd50","","Global","FUN_00abc5b0","00abc5b0","0"
"","Global","FUN_0062cec0","0062cec0","","Global","FUN_00abc720","00abc720","0"
"","Global","FUN_0062d110","0062d110","","Global","FUN_00abc970","00abc970","0"
"","Global","FUN_0062d140","0062d140","","Global","FUN_00abc9a0","00abc9a0","0"
"","Global","FUN_0062d320","0062d320","","Global","FUN_00abcb80","00abcb80","0"
"","Global","FUN_0062d580","0062d580","","Global","FUN_00abcde0","00abcde0","0"
"","Global","FUN_0062d610","0062d610","","Global","FUN_00abce70","00abce70","0"
"","Global","FUN_0062d670","0062d670","","Global","FUN_00abced0","00abced0","0"
"","Global","FUN_0062d6c0","0062d6c0","","Global","FUN_00abcf20","00abcf20","0"
"","Global","FUN_0062d700","0062d700","","Global","FUN_00abcf60","00abcf60","0"
"","Global","FUN_0062d770","0062d770","","Global","FUN_00abcfd0","00abcfd0","0"
"","Global","FUN_0062d8a0","0062d8a0","","Global","FUN_00abd100","00abd100","0"
"","Global","FUN_0062db80","0062db80","","Global","FUN_00abd3e0","00abd3e0","0"
"","Global","FUN_0062dd50","0062dd50","","Global","FUN_00abd5b0","00abd5b0","0"
"","Global","FUN_0062e000","0062e000","","Global","FUN_00abd860","00abd860","0"
"","Global","FUN_0062e1f0","0062e1f0","","Global","FUN_00abda50","00abda50","0"
"","Global","FUN_0062e4f0","0062e4f0","","Global","FUN_00abdd50","00abdd50","0"
"","Global","FUN_0062e550","0062e550","","Global","FUN_00abddb0","00abddb0","0"
"","Global","FUN_0062ebe0","0062ebe0","","Global","FUN_00abe440","00abe440","0"
"","Global","FUN_0062ed20","0062ed20","","Global","FUN_00abe580","00abe580","0"
"","Global","FUN_0062ed80","0062ed80","","Global","FUN_00abe5e0","00abe5e0","0"
"","Global","FUN_0062ede0","0062ede0","","Global","FUN_00abe640","00abe640","0"
"","Global","FUN_0062ef90","0062ef90","","Global","FUN_00abe7f0","00abe7f0","0"
"","Global","_IsEqualGUID","0062efd0","","Global","_IsEqualGUID","00abe830","0"
"","Global","FUN_0062f000","0062f000","","Global","FUN_00abe860","00abe860","0"
"","Global","FFXVu0InterVector","0062fec0","","Global","FUN_0049b760","0049b760","0"
"","Global","FFXVu0InterVectorXYZ","0062ff20","","Global","FUN_0049b7c0","0049b7c0","0"
"","Global","sceWrite","0062ff70","","Global","FUN_0049b810","0049b810","0"
"","Global","FUN_00630250","00630250","","Global","FUN_0042fc80","0042fc80","0"
"","Global","FUN_00630290","00630290","","Global","FUN_0042fcc0","0042fcc0","0"
"","Global","FUN_00630490","00630490","","Global","FUN_0042ff50","0042ff50","0"
"","Global","operator.delete","00630540","","Global","FUN_00430020","00430020","0"
"","Global","FUN_00630610","00630610","","Global","FUN_00430150","00430150","0"
"","Global","FUN_00630770","00630770","","Global","FUN_004302b0","004302b0","0"
"","Global","FUN_006307e0","006307e0","","Global","FUN_00430320","00430320","0"
"","Global","FUN_006308e0","006308e0","","Global","FUN_00430440","00430440","0"
"","Global","FUN_00630a20","00630a20","","Global","FUN_00430670","00430670","0"
"","Global","FUN_00630b60","00630b60","","Global","FUN_004307b0","004307b0","0"
"","Global","FUN_00630c10","00630c10","","Global","FUN_00430880","00430880","0"
"","Global","FUN_00630cc0","00630cc0","","Global","FUN_004309d0","004309d0","0"
"","Global","FUN_00630ce0","00630ce0","","Global","FUN_00430a00","00430a00","0"
"","Global","FUN_00630fa0","00630fa0","","Global","FUN_0043b100","0043b100","0"
"","Global","FUN_006312c0","006312c0","","Global","FUN_0043b3d0","0043b3d0","0"
"","Virtuos::InputManager","isHoldButton","006314f0","","Global","FUN_0043b5c0","0043b5c0","0"
"","Virtuos::InputManager","isPressButton","00631510","","Global","FUN_0043b5e0","0043b5e0","0"
"","Global","FUN_00631530","00631530","","Global","FUN_0043b600","0043b600","0"
"","Global","FUN_006316e0","006316e0","","Global","FUN_0043b750","0043b750","0"
"","Global","FUN_006333f0","006333f0","","Global","FUN_0043e420","0043e420","0"
"","Global","FUN_00633c30","00633c30","","Global","FUN_0043f7e0","0043f7e0","0"
"","Global","FUN_00634340","00634340","","Global","FUN_004401f0","004401f0","0"
"","AssetListReader","~AssetListReader","006347c0","","Global","FUN_004407f0","004407f0","0"
"","Global","FUN_006348b0","006348b0","","Global","FUN_004408e0","004408e0","0"
"","Global","FUN_006355a0","006355a0","","Global","FUN_00441b10","00441b10","0"
"","Global","FUN_00635df0","00635df0","","Global","FUN_00442600","00442600","0"
"","Global","FUN_006365c0","006365c0","","Global","FUN_00443580","00443580","0"
"","Global","FUN_00636b20","00636b20","","Global","FUN_00443ea0","00443ea0","0"
"","Global","FUN_00637890","00637890","","Global","FUN_00445860","00445860","0"
"","Global","graphicAsyncTaskCallback","00637a10","","Global","FUN_00445b90","00445b90","0"
"","Global","FUN_00637a30","00637a30","","Global","FUN_00445bb0","00445bb0","0"
"","Global","FUN_00637ce0","00637ce0","","Global","FUN_00445be0","00445be0","0"
"","Global","FUN_00637dc0","00637dc0","","Global","FUN_00446460","00446460","0"
"","Global","FUN_00637f60","00637f60","","Global","FUN_004464c0","004464c0","0"
"","Global","FUN_00638100","00638100","","Global","FUN_0074a4d0","0074a4d0","0"
"","Global","FUN_006382d0","006382d0","","Global","FUN_004472f0","004472f0","0"
"","Global","FUN_00638330","00638330","","Global","FUN_00447350","00447350","0"
"","Global","FUN_00638380","00638380","","Global","FUN_004473a0","004473a0","0"
"","Global","FUN_006384f0","006384f0","","Global","FUN_00447610","00447610","0"
"","Global","FUN_00638640","00638640","","Global","FUN_004478d0","004478d0","0"
"","Global","FUN_006386e0","006386e0","","Global","FUN_004479e0","004479e0","0"
"","Global","FUN_006389a0","006389a0","","Global","FUN_00447db0","00447db0","0"
"","Global","FUN_00638c30","00638c30","","Global","FUN_00448420","00448420","0"
"","Global","FUN_00639300","00639300","","Global","FUN_00449150","00449150","0"
"","Global","graphicCameraGetViewProjectionMatrix","00639740","","Global","FUN_00449680","00449680","0"
"","Global","FUN_00639f10","00639f10","","Global","FUN_00449c00","00449c00","0"
"","Global","FUN_0063a060","0063a060","","Global","FUN_00449d60","00449d60","0"
"","Global","graphicCharacterInstanceGetMaxiumBoundingBox","0063b370","","Global","FUN_0044abb0","0044abb0","0"
"","Global","FUN_0063b3c0","0063b3c0","","Global","FUN_0044ac00","0044ac00","0"
"","Global","FUN_0063b450","0063b450","","Global","FUN_0044acf0","0044acf0","0"
"","Global","FUN_0063b900","0063b900","","Global","FUN_0044b130","0044b130","0"
"","Global","FUN_0063b9b0","0063b9b0","","Global","FUN_0044b220","0044b220","0"
"","Global","FUN_0063bba0","0063bba0","","Global","FUN_0044b410","0044b410","0"
"","Global","FUN_0063bcf0","0063bcf0","","Global","FUN_0044b560","0044b560","0"
"","Global","graphicCharacterInstanceSetMeshSegmentHide","0063bfb0","","Global","FUN_0044b930","0044b930","0"
"","Global","graphicCharacterInstanceSetVisible","0063c550","","Global","FUN_0044bb00","0044bb00","0"
"","Global","graphicCharacterInstanceSetWorldMatrix","0063c5a0","","Global","FUN_0044bb50","0044bb50","0"
"","Global","graphicCharacterInstanceSetWorldMatrixByMdlID","0063c5f0","","Global","FUN_0044bbd0","0044bbd0","0"
"","Global","graphicCharacterLightingSetLightDir","0063cd10","","Global","FUN_0044c330","0044c330","0"
"","Global","FUN_0063cd40","0063cd40","","Global","FUN_0044c360","0044c360","0"
"","Global","FUN_0063cf60","0063cf60","","Global","FUN_0044c560","0044c560","0"
"","Global","graphicCharacterLightingSetShadeColor","0063d200","","Global","FUN_0044c690","0044c690","0"
"","Global","FUN_0063d2c0","0063d2c0","","Global","FUN_0044c750","0044c750","0"
"","Global","FUN_0063d8c0","0063d8c0","","Global","FUN_0044b030","0044b030","0"
"","Global","FUN_0063dc30","0063dc30","","Global","FUN_0044cd70","0044cd70","0"
"","Global","FUN_0063df00","0063df00","","Global","FUN_0044ce80","0044ce80","0"
"","Global","FUN_0063e010","0063e010","","Global","FUN_0044d0a0","0044d0a0","0"
"","Global","graphicDestroyFmv","0063e0e0","","Global","FUN_0044d170","0044d170","0"
