"Name","Location","Function Signature","Symbol Source","Symbol Type","Function Name","Function Calling Convention","Namespace"
"FUN_004804f0","004804f0","undefined FUN_004804f0()","DEFAULT","Function","FUN_004804f0","unknown","Global"
"FUN_00480500","00480500","undefined FUN_00480500()","DEFAULT","Function","FUN_00480500","unknown","Global"
"FUN_00480510","00480510","undefined FUN_00480510()","DEFAULT","Function","FUN_00480510","unknown","Global"
"FUN_00480540","00480540","undefined FUN_00480540()","DEFAULT","Function","FUN_00480540","unknown","Global"
"FUN_00480570","00480570","undefined FUN_00480570()","DEFAULT","Function","FUN_00480570","unknown","Global"
"FUN_004805a0","004805a0","undefined FUN_004805a0()","DEFAULT","Function","FUN_004805a0","unknown","Global"
"FUN_004805d0","004805d0","undefined FUN_004805d0()","DEFAULT","Function","FUN_004805d0","unknown","Global"
"FUN_00480750","00480750","undefined FUN_00480750()","DEFAULT","Function","FUN_00480750","unknown","Global"
"FUN_00480820","00480820","undefined FUN_00480820()","DEFAULT","Function","FUN_00480820","unknown","Global"
"FUN_00480970","00480970","undefined FUN_00480970()","DEFAULT","Function","FUN_00480970","unknown","Global"
"FUN_00480a10","00480a10","undefined FUN_00480a10()","DEFAULT","Function","FUN_00480a10","unknown","Global"
"FUN_00480a50","00480a50","undefined FUN_00480a50()","DEFAULT","Function","FUN_00480a50","unknown","Global"
"FUN_00480a80","00480a80","undefined FUN_00480a80()","DEFAULT","Function","FUN_00480a80","unknown","Global"
"thunk_FUN_004805d0","00480ab0","thunk undefined thunk_FUN_004805d0()","DEFAULT","Thunk Function","thunk_FUN_004805d0","unknown","Global"
"FUN_00480ac0","00480ac0","undefined FUN_00480ac0()","DEFAULT","Function","FUN_00480ac0","unknown","Global"
"FUN_00480af0","00480af0","undefined FUN_00480af0()","DEFAULT","Function","FUN_00480af0","unknown","Global"
"FUN_00480b00","00480b00","undefined FUN_00480b00()","DEFAULT","Function","FUN_00480b00","unknown","Global"
"FUN_00480b10","00480b10","undefined FUN_00480b10()","DEFAULT","Function","FUN_00480b10","unknown","Global"
"FUN_00480b20","00480b20","undefined FUN_00480b20()","DEFAULT","Function","FUN_00480b20","unknown","Global"
"FUN_00480b40","00480b40","undefined FUN_00480b40()","DEFAULT","Function","FUN_00480b40","unknown","Global"
"FUN_00480b60","00480b60","undefined FUN_00480b60()","DEFAULT","Function","FUN_00480b60","unknown","Global"
"FUN_00480b90","00480b90","undefined FUN_00480b90()","DEFAULT","Function","FUN_00480b90","unknown","Global"
"FUN_00480bd0","00480bd0","undefined FUN_00480bd0()","DEFAULT","Function","FUN_00480bd0","unknown","Global"
"FUN_00480bf0","00480bf0","undefined FUN_00480bf0()","DEFAULT","Function","FUN_00480bf0","unknown","Global"
"FUN_00480c20","00480c20","undefined FUN_00480c20()","DEFAULT","Function","FUN_00480c20","unknown","Global"
"FUN_00480c70","00480c70","undefined FUN_00480c70()","DEFAULT","Function","FUN_00480c70","unknown","Global"
"FUN_00480cb0","00480cb0","undefined FUN_00480cb0()","DEFAULT","Function","FUN_00480cb0","unknown","Global"
"FUN_00480cc0","00480cc0","undefined FUN_00480cc0()","DEFAULT","Function","FUN_00480cc0","unknown","Global"
"FUN_00480cd0","00480cd0","undefined FUN_00480cd0()","DEFAULT","Function","FUN_00480cd0","unknown","Global"
"FUN_00480d10","00480d10","undefined FUN_00480d10()","DEFAULT","Function","FUN_00480d10","unknown","Global"
"FUN_00480db0","00480db0","undefined FUN_00480db0()","DEFAULT","Function","FUN_00480db0","unknown","Global"
"FUN_00480e90","00480e90","undefined FUN_00480e90()","DEFAULT","Function","FUN_00480e90","unknown","Global"
"FUN_00480ed0","00480ed0","undefined FUN_00480ed0()","DEFAULT","Function","FUN_00480ed0","unknown","Global"
"FUN_00480f20","00480f20","undefined FUN_00480f20()","DEFAULT","Function","FUN_00480f20","unknown","Global"
"FUN_00480fb0","00480fb0","undefined FUN_00480fb0()","DEFAULT","Function","FUN_00480fb0","unknown","Global"
"FUN_00481040","00481040","undefined FUN_00481040()","DEFAULT","Function","FUN_00481040","unknown","Global"
"FUN_004810e0","004810e0","undefined FUN_004810e0()","DEFAULT","Function","FUN_004810e0","unknown","Global"
"FUN_004811a0","004811a0","undefined FUN_004811a0()","DEFAULT","Function","FUN_004811a0","unknown","Global"
"FUN_004811b0","004811b0","undefined FUN_004811b0()","DEFAULT","Function","FUN_004811b0","unknown","Global"
"FUN_004811c0","004811c0","undefined FUN_004811c0()","DEFAULT","Function","FUN_004811c0","unknown","Global"
"FUN_004811d0","004811d0","undefined FUN_004811d0()","DEFAULT","Function","FUN_004811d0","unknown","Global"
"FUN_004811e0","004811e0","undefined FUN_004811e0()","DEFAULT","Function","FUN_004811e0","unknown","Global"
"FUN_004811f0","004811f0","undefined FUN_004811f0()","DEFAULT","Function","FUN_004811f0","unknown","Global"
"FUN_00481280","00481280","undefined FUN_00481280()","DEFAULT","Function","FUN_00481280","unknown","Global"
"FUN_004812a0","004812a0","undefined FUN_004812a0()","DEFAULT","Function","FUN_004812a0","unknown","Global"
"FUN_004812c0","004812c0","undefined FUN_004812c0()","DEFAULT","Function","FUN_004812c0","unknown","Global"
"FUN_00481350","00481350","undefined FUN_00481350()","DEFAULT","Function","FUN_00481350","unknown","Global"
"FUN_00481370","00481370","undefined FUN_00481370()","DEFAULT","Function","FUN_00481370","unknown","Global"
"FUN_00481390","00481390","undefined FUN_00481390()","DEFAULT","Function","FUN_00481390","unknown","Global"
"FUN_004813b0","004813b0","undefined FUN_004813b0()","DEFAULT","Function","FUN_004813b0","unknown","Global"
"FUN_004813f0","004813f0","undefined FUN_004813f0()","DEFAULT","Function","FUN_004813f0","unknown","Global"
"FUN_00481450","00481450","undefined FUN_00481450()","DEFAULT","Function","FUN_00481450","unknown","Global"
"FUN_00481480","00481480","undefined FUN_00481480()","DEFAULT","Function","FUN_00481480","unknown","Global"
"FUN_004814c0","004814c0","undefined FUN_004814c0()","DEFAULT","Function","FUN_004814c0","unknown","Global"
"FUN_00481500","00481500","undefined FUN_00481500()","DEFAULT","Function","FUN_00481500","unknown","Global"
"FUN_00481530","00481530","undefined FUN_00481530()","DEFAULT","Function","FUN_00481530","unknown","Global"
"FUN_004815d0","004815d0","undefined FUN_004815d0()","DEFAULT","Function","FUN_004815d0","unknown","Global"
"FUN_00481660","00481660","undefined FUN_00481660()","DEFAULT","Function","FUN_00481660","unknown","Global"
"FUN_00481700","00481700","undefined FUN_00481700()","DEFAULT","Function","FUN_00481700","unknown","Global"
"FUN_00481720","00481720","undefined FUN_00481720()","DEFAULT","Function","FUN_00481720","unknown","Global"
"FUN_00481740","00481740","undefined FUN_00481740()","DEFAULT","Function","FUN_00481740","unknown","Global"
"FUN_00481760","00481760","undefined FUN_00481760()","DEFAULT","Function","FUN_00481760","unknown","Global"
"FUN_00481790","00481790","undefined FUN_00481790()","DEFAULT","Function","FUN_00481790","unknown","Global"
"FUN_004817c0","004817c0","undefined FUN_004817c0()","DEFAULT","Function","FUN_004817c0","unknown","Global"
"FUN_004817f0","004817f0","undefined FUN_004817f0()","DEFAULT","Function","FUN_004817f0","unknown","Global"
"FUN_00481800","00481800","undefined FUN_00481800()","DEFAULT","Function","FUN_00481800","unknown","Global"
"FUN_00481810","00481810","undefined FUN_00481810()","DEFAULT","Function","FUN_00481810","unknown","Global"
"FUN_00481820","00481820","undefined FUN_00481820()","DEFAULT","Function","FUN_00481820","unknown","Global"
"FUN_00481860","00481860","undefined FUN_00481860()","DEFAULT","Function","FUN_00481860","unknown","Global"
"FUN_00481890","00481890","undefined FUN_00481890()","DEFAULT","Function","FUN_00481890","unknown","Global"
"FUN_00481940","00481940","undefined FUN_00481940()","DEFAULT","Function","FUN_00481940","unknown","Global"
"FUN_00481950","00481950","undefined FUN_00481950()","DEFAULT","Function","FUN_00481950","unknown","Global"
"FUN_00481960","00481960","undefined FUN_00481960()","DEFAULT","Function","FUN_00481960","unknown","Global"
"FUN_00481970","00481970","undefined FUN_00481970()","DEFAULT","Function","FUN_00481970","unknown","Global"
"FUN_004819d0","004819d0","undefined FUN_004819d0()","DEFAULT","Function","FUN_004819d0","unknown","Global"
"FUN_00481a00","00481a00","undefined FUN_00481a00()","DEFAULT","Function","FUN_00481a00","unknown","Global"
"FUN_00481a80","00481a80","undefined FUN_00481a80()","DEFAULT","Function","FUN_00481a80","unknown","Global"
"FUN_00481a90","00481a90","undefined FUN_00481a90()","DEFAULT","Function","FUN_00481a90","unknown","Global"
"FUN_00481aa0","00481aa0","undefined FUN_00481aa0()","DEFAULT","Function","FUN_00481aa0","unknown","Global"
"FUN_00481b60","00481b60","undefined FUN_00481b60()","DEFAULT","Function","FUN_00481b60","unknown","Global"
"FUN_00481bc0","00481bc0","undefined FUN_00481bc0()","DEFAULT","Function","FUN_00481bc0","unknown","Global"
"FUN_00481c00","00481c00","undefined FUN_00481c00()","DEFAULT","Function","FUN_00481c00","unknown","Global"
"FUN_00481c60","00481c60","undefined FUN_00481c60()","DEFAULT","Function","FUN_00481c60","unknown","Global"
"FUN_00481cb0","00481cb0","undefined FUN_00481cb0()","DEFAULT","Function","FUN_00481cb0","unknown","Global"
"FUN_00481ce0","00481ce0","undefined FUN_00481ce0()","DEFAULT","Function","FUN_00481ce0","unknown","Global"
"FUN_00481d10","00481d10","undefined FUN_00481d10()","DEFAULT","Function","FUN_00481d10","unknown","Global"
"FUN_00481d40","00481d40","undefined FUN_00481d40()","DEFAULT","Function","FUN_00481d40","unknown","Global"
"FUN_00481d70","00481d70","undefined FUN_00481d70()","DEFAULT","Function","FUN_00481d70","unknown","Global"
"FUN_00481da0","00481da0","undefined FUN_00481da0()","DEFAULT","Function","FUN_00481da0","unknown","Global"
"FUN_00481dd0","00481dd0","undefined FUN_00481dd0()","DEFAULT","Function","FUN_00481dd0","unknown","Global"
"FUN_00481e00","00481e00","undefined FUN_00481e00()","DEFAULT","Function","FUN_00481e00","unknown","Global"
"FUN_00481e30","00481e30","undefined FUN_00481e30()","DEFAULT","Function","FUN_00481e30","unknown","Global"
"FUN_00481e60","00481e60","undefined FUN_00481e60()","DEFAULT","Function","FUN_00481e60","unknown","Global"
"FUN_00481e90","00481e90","undefined FUN_00481e90()","DEFAULT","Function","FUN_00481e90","unknown","Global"
"FUN_00481ec0","00481ec0","undefined FUN_00481ec0()","DEFAULT","Function","FUN_00481ec0","unknown","Global"
"FUN_00481f40","00481f40","undefined FUN_00481f40()","DEFAULT","Function","FUN_00481f40","unknown","Global"
"FUN_00481f90","00481f90","undefined FUN_00481f90()","DEFAULT","Function","FUN_00481f90","unknown","Global"
"FUN_00481fd0","00481fd0","undefined FUN_00481fd0()","DEFAULT","Function","FUN_00481fd0","unknown","Global"
"FUN_00482020","00482020","undefined FUN_00482020()","DEFAULT","Function","FUN_00482020","unknown","Global"
"FUN_00482040","00482040","undefined FUN_00482040()","DEFAULT","Function","FUN_00482040","unknown","Global"
"FUN_00482220","00482220","undefined FUN_00482220()","DEFAULT","Function","FUN_00482220","unknown","Global"
"FUN_00482230","00482230","undefined FUN_00482230()","DEFAULT","Function","FUN_00482230","unknown","Global"
"FUN_00482440","00482440","undefined FUN_00482440()","DEFAULT","Function","FUN_00482440","unknown","Global"
"FUN_00482460","00482460","undefined FUN_00482460()","DEFAULT","Function","FUN_00482460","unknown","Global"
"FUN_00482480","00482480","undefined FUN_00482480()","DEFAULT","Function","FUN_00482480","unknown","Global"
"FUN_004825c0","004825c0","undefined FUN_004825c0()","DEFAULT","Function","FUN_004825c0","unknown","Global"
"FUN_00482690","00482690","undefined FUN_00482690()","DEFAULT","Function","FUN_00482690","unknown","Global"
"FUN_00482760","00482760","undefined FUN_00482760()","DEFAULT","Function","FUN_00482760","unknown","Global"
"FUN_004828f0","004828f0","undefined FUN_004828f0()","DEFAULT","Function","FUN_004828f0","unknown","Global"
"FUN_004829d0","004829d0","undefined FUN_004829d0()","DEFAULT","Function","FUN_004829d0","unknown","Global"
"FUN_00482ae0","00482ae0","undefined FUN_00482ae0()","DEFAULT","Function","FUN_00482ae0","unknown","Global"
"FUN_00482b70","00482b70","undefined FUN_00482b70()","DEFAULT","Function","FUN_00482b70","unknown","Global"
"FUN_00482c30","00482c30","undefined FUN_00482c30()","DEFAULT","Function","FUN_00482c30","unknown","Global"
"FUN_00482cb0","00482cb0","undefined FUN_00482cb0()","DEFAULT","Function","FUN_00482cb0","unknown","Global"
"FUN_00482cf0","00482cf0","undefined FUN_00482cf0()","DEFAULT","Function","FUN_00482cf0","unknown","Global"
"FUN_00482d80","00482d80","undefined FUN_00482d80()","DEFAULT","Function","FUN_00482d80","unknown","Global"
"FUN_00482e30","00482e30","undefined FUN_00482e30()","DEFAULT","Function","FUN_00482e30","unknown","Global"
"FUN_00482e70","00482e70","undefined FUN_00482e70()","DEFAULT","Function","FUN_00482e70","unknown","Global"
"FUN_00482f30","00482f30","undefined FUN_00482f30()","DEFAULT","Function","FUN_00482f30","unknown","Global"
"FUN_00482f60","00482f60","undefined FUN_00482f60()","DEFAULT","Function","FUN_00482f60","unknown","Global"
"FUN_00482fa0","00482fa0","undefined FUN_00482fa0()","DEFAULT","Function","FUN_00482fa0","unknown","Global"
"FUN_00482fd0","00482fd0","undefined FUN_00482fd0()","DEFAULT","Function","FUN_00482fd0","unknown","Global"
"FUN_00483010","00483010","undefined FUN_00483010()","DEFAULT","Function","FUN_00483010","unknown","Global"
"FUN_00483040","00483040","undefined FUN_00483040()","DEFAULT","Function","FUN_00483040","unknown","Global"
"FUN_004830e0","004830e0","undefined FUN_004830e0()","DEFAULT","Function","FUN_004830e0","unknown","Global"
"FUN_00483110","00483110","undefined FUN_00483110()","DEFAULT","Function","FUN_00483110","unknown","Global"
"FUN_00483140","00483140","undefined FUN_00483140()","DEFAULT","Function","FUN_00483140","unknown","Global"
"Bind","00483180","thunk undefined Bind()","DEFAULT","Thunk Function","Phyre::PBase::Bind","unknown","Phyre::PBase"
"FUN_00483190","00483190","undefined FUN_00483190()","DEFAULT","Function","FUN_00483190","unknown","Global"
"thunk_FUN_00482040","004831b0","thunk undefined thunk_FUN_00482040()","DEFAULT","Thunk Function","thunk_FUN_00482040","unknown","Global"
"FUN_004831c0","004831c0","undefined FUN_004831c0()","DEFAULT","Function","FUN_004831c0","unknown","Global"
"FUN_004831e0","004831e0","undefined FUN_004831e0()","DEFAULT","Function","FUN_004831e0","unknown","Global"
"FUN_00483230","00483230","undefined FUN_00483230()","DEFAULT","Function","FUN_00483230","unknown","Global"
"FUN_00483270","00483270","undefined FUN_00483270()","DEFAULT","Function","FUN_00483270","unknown","Global"
"FUN_004832b0","004832b0","undefined FUN_004832b0()","DEFAULT","Function","FUN_004832b0","unknown","Global"
"FUN_00483320","00483320","undefined FUN_00483320()","DEFAULT","Function","FUN_00483320","unknown","Global"
"FUN_00483360","00483360","undefined FUN_00483360()","DEFAULT","Function","FUN_00483360","unknown","Global"
"FUN_00483370","00483370","undefined FUN_00483370()","DEFAULT","Function","FUN_00483370","unknown","Global"
"FUN_00483380","00483380","undefined FUN_00483380()","DEFAULT","Function","FUN_00483380","unknown","Global"
"FUN_004833d0","004833d0","undefined FUN_004833d0()","DEFAULT","Function","FUN_004833d0","unknown","Global"
"FUN_004833e0","004833e0","undefined FUN_004833e0()","DEFAULT","Function","FUN_004833e0","unknown","Global"
"FUN_00483410","00483410","undefined FUN_00483410()","DEFAULT","Function","FUN_00483410","unknown","Global"
"FUN_00483440","00483440","undefined FUN_00483440()","DEFAULT","Function","FUN_00483440","unknown","Global"
"FUN_00483460","00483460","undefined FUN_00483460()","DEFAULT","Function","FUN_00483460","unknown","Global"
"FUN_00483480","00483480","undefined FUN_00483480()","DEFAULT","Function","FUN_00483480","unknown","Global"
"FUN_004834a0","004834a0","undefined FUN_004834a0()","DEFAULT","Function","FUN_004834a0","unknown","Global"
"FUN_004834c0","004834c0","undefined FUN_004834c0()","DEFAULT","Function","FUN_004834c0","unknown","Global"
"FUN_004834d0","004834d0","undefined FUN_004834d0()","DEFAULT","Function","FUN_004834d0","unknown","Global"
"FUN_004834e0","004834e0","undefined FUN_004834e0()","DEFAULT","Function","FUN_004834e0","unknown","Global"
"FUN_004834f0","004834f0","undefined FUN_004834f0()","DEFAULT","Function","FUN_004834f0","unknown","Global"
"FUN_00483510","00483510","undefined FUN_00483510()","DEFAULT","Function","FUN_00483510","unknown","Global"
"FUN_00483530","00483530","undefined FUN_00483530()","DEFAULT","Function","FUN_00483530","unknown","Global"
"FUN_00483550","00483550","undefined FUN_00483550()","DEFAULT","Function","FUN_00483550","unknown","Global"
"FUN_00483570","00483570","undefined FUN_00483570()","DEFAULT","Function","FUN_00483570","unknown","Global"
"FUN_00483590","00483590","undefined FUN_00483590()","DEFAULT","Function","FUN_00483590","unknown","Global"
"FUN_004835b0","004835b0","undefined FUN_004835b0()","DEFAULT","Function","FUN_004835b0","unknown","Global"
"FUN_004835d0","004835d0","undefined FUN_004835d0()","DEFAULT","Function","FUN_004835d0","unknown","Global"
"FUN_00483640","00483640","undefined FUN_00483640()","DEFAULT","Function","FUN_00483640","unknown","Global"
"FUN_00483690","00483690","undefined FUN_00483690()","DEFAULT","Function","FUN_00483690","unknown","Global"
"FUN_004836c0","004836c0","undefined FUN_004836c0()","DEFAULT","Function","FUN_004836c0","unknown","Global"
"FUN_004836d0","004836d0","undefined FUN_004836d0()","DEFAULT","Function","FUN_004836d0","unknown","Global"
"FUN_004836f0","004836f0","undefined FUN_004836f0()","DEFAULT","Function","FUN_004836f0","unknown","Global"
"FUN_00483730","00483730","undefined FUN_00483730()","DEFAULT","Function","FUN_00483730","unknown","Global"
"FUN_00483770","00483770","undefined FUN_00483770()","DEFAULT","Function","FUN_00483770","unknown","Global"
"FUN_00483790","00483790","undefined FUN_00483790()","DEFAULT","Function","FUN_00483790","unknown","Global"
"FUN_004837b0","004837b0","undefined FUN_004837b0()","DEFAULT","Function","FUN_004837b0","unknown","Global"
"FUN_004837d0","004837d0","undefined FUN_004837d0()","DEFAULT","Function","FUN_004837d0","unknown","Global"
"FUN_00483890","00483890","undefined FUN_00483890()","DEFAULT","Function","FUN_00483890","unknown","Global"
"FUN_004838a0","004838a0","undefined FUN_004838a0()","DEFAULT","Function","FUN_004838a0","unknown","Global"
"FUN_004838c0","004838c0","undefined FUN_004838c0()","DEFAULT","Function","FUN_004838c0","unknown","Global"
"FUN_004838d0","004838d0","undefined FUN_004838d0()","DEFAULT","Function","FUN_004838d0","unknown","Global"
